CustomerID,BillDate,Amount,PaymentStatus,PaymentMethod,PaymentDate,Name,Age,Gender,City,States,JointDate,CustomerType,Status
CUST06781,2021-09-17,3217.24,Paid,Net Banking,2021-09-17,Priya,25,F,Ahmedabad,TG,2040-07-25,Regular,Active
CUST00202,2021-04-13,16451.91,Late,Net Banking,2021-04-24,Ankit,34,F,Pune,DL,2022-07-21,Regular,Active
CUST04922,2021-09-10,17253.95,Missed,UPI,,Vikram,44,M,Delhi,MH,2035-06-23,Premium,Active
CUST00628,2021-05-18,8456.81,Missed,Wallet,,Rahul,49,M,Ahmedabad,WB,2023-09-20,Regular,Active
CUST03232,2021-12-06,19090.33,Late,Card,2021-12-13,Vikram,30,F,Hyderabad,KA,2030-11-06,Regular,Active
CUST07598,2021-11-25,12370.36,Paid,Card,2021-11-27,Ankit,46,M,Kolkata,DL,2042-10-20,Premium,Active
CUST07189,2021-06-29,804.31,Paid,Card,2021-06-29,Pooja,45,M,Pune,WB,2041-09-06,Regular,Active
CUST06899,2021-03-11,13207.34,Paid,Wallet,2021-03-16,Meera,45,F,Ahmedabad,KA,2040-11-20,Premium,Active
CUST06310,2021-02-04,14836.34,Paid,Card,2021-02-07,Pooja,40,M,Kolkata,TG,2039-04-11,Premium,Active
CUST07533,2021-05-04,18627.99,Paid,UPI,2021-05-04,Amit,48,M,Pune,DL,2042-08-16,Regular,Active
CUST08647,2021-12-20,9704.14,Paid,Net Banking,2021-12-25,Raj,20,F,Kolkata,GJ,2045-09-03,Regular,Active
CUST06558,2021-04-14,16249.92,Late,Card,2021-04-21,Raj,53,M,Ahmedabad,WB,2039-12-15,Regular,Active
CUST05995,2021-10-04,13698.21,Late,Wallet,2021-10-18,Raj,44,M,Delhi,GJ,2038-05-31,Regular,Active
CUST06014,2021-01-31,10642.9,Late,UPI,2021-02-17,Amit,35,M,Bangalore,MH,2038-06-19,Regular,Active
CUST08963,2021-04-15,12024.66,Paid,Wallet,2021-04-17,Raj,38,M,Ahmedabad,KA,2046-07-16,Premium,Active
CUST04970,2021-01-10,15972.41,Paid,Wallet,2021-01-13,Meera,55,F,Delhi,TN,2035-08-10,Regular,Active
CUST01823,2021-04-12,11466.95,Paid,Card,2021-04-13,Meera,58,F,Hyderabad,KA,2026-12-28,Regular,Active
CUST04481,2021-03-24,8972.05,Missed,Net Banking,,Raj,39,F,Ahmedabad,DL,2034-04-08,Premium,Active
CUST00165,2021-04-14,12712.46,Late,Wallet,2021-04-26,Ankit,53,F,Ahmedabad,MH,2022-06-14,Regular,Active
CUST04495,2021-10-21,6736.01,Late,Net Banking,2021-11-03,Meera,18,M,Bangalore,TG,2034-04-22,Premium,Active
CUST05187,2021-12-04,19525.0,Paid,Wallet,2021-12-07,Rahul,54,M,Pune,DL,2036-03-14,Regular,Active
CUST09876,2021-06-27,19066.81,Paid,Wallet,2021-06-29,Raj,49,F,Chennai,DL,2049-01-14,Regular,Active
CUST08973,2021-05-19,1910.54,Late,Card,2021-06-07,Pooja,62,M,Hyderabad,WB,2046-07-26,Regular,Active
CUST02839,2021-07-07,6437.52,Paid,UPI,2021-07-09,Priya,30,M,Mumbai,GJ,2029-10-09,Premium,Active
CUST06706,2021-06-11,17407.71,Late,Card,2021-06-28,Neha,58,F,Pune,DL,2040-05-11,Regular,Active
CUST03980,2021-05-29,4646.46,Paid,Card,2021-05-31,Rahul,45,F,Bangalore,TG,2032-11-23,Regular,Active
CUST05660,2021-06-29,7706.86,Paid,Wallet,2021-06-30,Amit,42,F,Bangalore,TG,2037-06-30,Premium,Active
CUST04249,2021-07-21,2656.72,Paid,Wallet,2021-07-24,Rahul,23,M,Hyderabad,WB,2033-08-19,Regular,Active
CUST00431,2021-01-30,1577.34,Late,UPI,2021-02-19,Neha,29,M,Ahmedabad,TG,2023-03-07,Premium,Active
CUST05827,2021-04-30,18412.23,Late,Net Banking,2021-05-15,Ankit,39,F,Delhi,WB,2037-12-14,Premium,Active
CUST03189,2021-01-29,10418.32,Paid,Wallet,2021-02-02,Pooja,34,M,Pune,TG,2030-09-24,Regular,Active
CUST00696,2021-06-20,10142.57,Late,UPI,2021-07-02,Vikram,35,M,Pune,MH,2023-11-27,Regular,Active
CUST07495,2021-10-18,17097.35,Paid,UPI,2021-10-18,Amit,46,M,Kolkata,GJ,2042-07-09,Premium,Active
CUST03497,2021-12-20,17088.1,Late,Card,2021-12-31,Raj,45,F,Delhi,MH,2031-07-29,Regular,Active
CUST07868,2021-08-24,12815.91,Late,Wallet,2021-09-12,Pooja,46,F,Pune,TG,2043-07-17,Regular,Active
CUST06126,2021-08-28,14163.24,Late,Card,2021-09-03,Priya,25,F,Hyderabad,DL,2038-10-09,Premium,Active
CUST01652,2021-07-28,10283.62,Paid,UPI,2021-07-31,Meera,20,M,Hyderabad,TG,2026-07-10,Regular,Active
CUST04748,2021-08-29,19414.12,Paid,Net Banking,2021-08-31,Pooja,40,F,Bangalore,KA,2034-12-31,Regular,Active
CUST08405,2021-04-05,18999.51,Late,Net Banking,2021-04-15,Meera,54,F,Bangalore,TG,2045-01-04,Regular,Active
CUST01821,2021-11-17,14720.22,Paid,Wallet,2021-11-20,Vikram,29,M,Bangalore,MH,2026-12-26,Regular,Active
CUST07762,2021-05-14,2793.76,Paid,UPI,2021-05-16,Meera,43,M,Kolkata,MH,2043-04-02,Regular,Active
CUST02113,2021-01-01,10028.48,Paid,Wallet,2021-01-03,Sneha,45,M,Kolkata,WB,2027-10-14,Regular,Active
CUST01220,2021-08-03,16078.93,Paid,UPI,2021-08-03,Meera,44,M,Delhi,TN,2025-05-04,Regular,Active
CUST04075,2021-02-08,18686.28,Paid,UPI,2021-02-09,Raj,58,F,Kolkata,TG,2033-02-26,Regular,Active
CUST02865,2021-08-22,18437.27,Late,UPI,2021-09-08,Pooja,33,F,Delhi,WB,2029-11-04,Regular,Active
CUST04166,2021-05-09,1786.34,Paid,UPI,2021-05-10,Raj,26,F,Ahmedabad,TG,2033-05-28,Regular,Active
CUST05549,2021-09-14,17833.79,Paid,Net Banking,2021-09-16,Vikram,34,F,Ahmedabad,MH,2037-03-11,Regular,Active
CUST07748,2021-06-20,16258.71,Paid,Wallet,2021-06-24,Sneha,22,M,Ahmedabad,MH,2043-03-19,Regular,Active
CUST06970,2021-12-18,2054.85,Missed,Wallet,,Priya,60,F,Mumbai,MH,2041-01-30,Regular,Active
CUST08674,2021-07-03,591.65,Paid,UPI,2021-07-05,Rahul,55,F,Delhi,MH,2045-09-30,Regular,Active
CUST06582,2021-12-08,827.69,Late,Card,2021-12-20,Raj,24,F,Pune,GJ,2040-01-08,Regular,Active
CUST00033,2021-06-15,5783.55,Paid,UPI,2021-06-18,Amit,19,F,Pune,DL,2022-02-02,Regular,Active
CUST02280,2021-11-18,14526.2,Late,UPI,2021-11-27,Amit,40,F,Delhi,MH,2028-03-29,Regular,Active
CUST08213,2021-11-21,12004.38,Paid,Wallet,2021-11-22,Rahul,37,M,Kolkata,MH,2044-06-26,Regular,Active
CUST02943,2021-02-23,1072.65,Paid,Net Banking,2021-02-25,Vikram,52,F,Kolkata,WB,2030-01-21,Regular,Active
CUST08265,2021-07-31,4123.6,Paid,Card,2021-07-31,Vikram,38,F,Hyderabad,GJ,2044-08-17,Premium,Active
CUST04525,2021-06-17,12525.76,Paid,Card,2021-06-19,Amit,42,F,Kolkata,MH,2034-05-22,Regular,Active
CUST01112,2021-10-10,10479.84,Paid,UPI,2021-10-10,Pooja,64,M,Mumbai,MH,2025-01-16,Regular,Active
CUST00040,2021-01-26,14238.99,Paid,Net Banking,2021-01-27,Neha,40,F,Mumbai,MH,2022-02-09,Regular,Active
CUST07943,2021-02-27,7637.86,Late,Net Banking,2021-03-15,Amit,22,F,Kolkata,DL,2043-09-30,Regular,Active
CUST02750,2021-09-14,4209.13,Late,Card,2021-10-04,Rahul,25,F,Chennai,MH,2029-07-12,Regular,Active
CUST09239,2021-07-17,16446.32,Paid,Card,2021-07-22,Priya,44,F,Ahmedabad,MH,2047-04-18,Regular,Active
CUST01212,2021-08-01,10860.83,Late,Wallet,2021-08-07,Priya,58,F,Ahmedabad,KA,2025-04-26,Premium,Active
CUST07287,2021-03-31,6933.27,Paid,Card,2021-04-02,Meera,35,M,Pune,MH,2041-12-13,Regular,Active
CUST05576,2021-07-04,12651.01,Paid,Card,2021-07-07,Sneha,41,M,Delhi,KA,2037-04-07,Regular,Active
CUST05031,2021-07-29,9481.0,Missed,UPI,,Sneha,43,M,Bangalore,MH,2035-10-10,Regular,Active
CUST08462,2021-10-26,11458.63,Paid,UPI,2021-10-27,Vikram,23,F,Kolkata,DL,2045-03-02,Regular,Active
CUST05130,2021-03-16,17314.39,Paid,Wallet,2021-03-21,Vikram,24,F,Pune,WB,2036-01-17,Premium,Active
CUST03156,2021-01-27,5733.53,Late,UPI,2021-02-15,Rahul,21,F,Hyderabad,TG,2030-08-22,Regular,Active
CUST01488,2021-05-27,13028.71,Late,Card,2021-06-04,Raj,49,F,Bangalore,MH,2026-01-27,Regular,Active
CUST02374,2021-01-10,7144.47,Paid,Card,2021-01-14,Vikram,22,F,Kolkata,DL,2028-07-01,Regular,Active
CUST02171,2021-12-18,15437.96,Paid,Net Banking,2021-12-19,Rahul,39,M,Ahmedabad,MH,2027-12-11,Regular,Active
CUST08344,2021-10-25,14758.02,Paid,Wallet,2021-10-25,Priya,30,M,Bangalore,TG,2044-11-04,Regular,Active
CUST05225,2021-08-25,9486.38,Paid,Card,2021-08-25,Rahul,22,F,Pune,KA,2036-04-21,Regular,Active
CUST01814,2021-05-10,7317.16,Paid,Card,2021-05-10,Vikram,53,F,Chennai,WB,2026-12-19,Regular,Active
CUST00114,2021-03-12,13402.49,Paid,UPI,2021-03-17,Rahul,25,F,Bangalore,TG,2022-04-24,Regular,Active
CUST02516,2021-09-27,10091.1,Late,Card,2021-10-07,Pooja,20,M,Bangalore,WB,2028-11-20,Premium,Active
CUST09060,2021-11-16,19520.7,Missed,Wallet,,Pooja,55,M,Bangalore,DL,2046-10-21,Regular,Active
CUST06882,2021-11-17,4342.32,Paid,UPI,2021-11-21,Amit,52,M,Delhi,DL,2040-11-03,Premium,Active
CUST07519,2021-02-09,6762.73,Paid,Net Banking,2021-02-13,Priya,35,M,Kolkata,TG,2042-08-02,Regular,Active
CUST04796,2021-06-03,16345.81,Paid,Card,2021-06-06,Meera,44,F,Kolkata,DL,2035-02-17,Regular,Active
CUST02486,2021-03-16,2236.24,Paid,UPI,2021-03-18,Meera,44,M,Kolkata,GJ,2028-10-21,Regular,Active
CUST06182,2021-06-25,3075.23,Missed,Card,,Meera,40,M,Bangalore,GJ,2038-12-04,Regular,Active
CUST02189,2021-01-05,10621.07,Paid,Net Banking,2021-01-05,Sneha,27,M,Mumbai,WB,2027-12-29,Premium,Active
CUST01855,2021-01-21,16844.22,Paid,Wallet,2021-01-24,Neha,38,M,Kolkata,TG,2027-01-29,Regular,Active
CUST06641,2021-11-11,3804.48,Paid,UPI,2021-11-13,Sneha,54,M,Hyderabad,MH,2040-03-07,Regular,Active
CUST03320,2021-01-27,2348.22,Paid,Wallet,2021-01-29,Ankit,58,M,Kolkata,DL,2031-02-02,Regular,Active
CUST05483,2021-02-10,17623.64,Paid,Net Banking,2021-02-12,Amit,20,M,Mumbai,GJ,2037-01-04,Premium,Active
CUST01293,2021-12-26,9923.62,Paid,UPI,2021-12-27,Priya,57,F,Kolkata,MH,2025-07-16,Regular,Active
CUST06303,2021-06-25,3728.65,Missed,UPI,,Amit,23,M,Chennai,TN,2039-04-04,Regular,Active
CUST04863,2021-11-11,18010.49,Missed,Card,,Priya,58,F,Kolkata,TG,2035-04-25,Regular,Active
CUST02768,2021-11-30,19113.42,Missed,Net Banking,,Raj,57,M,Pune,GJ,2029-07-30,Premium,Active
CUST08474,2021-02-12,13998.24,Paid,Wallet,2021-02-15,Raj,59,M,Bangalore,MH,2045-03-14,Regular,Active
CUST04954,2021-11-26,2731.7,Paid,Net Banking,2021-11-29,Amit,35,M,Kolkata,MH,2035-07-25,Regular,Active
CUST07668,2021-02-10,1819.31,Late,Net Banking,2021-02-23,Rahul,37,F,Kolkata,WB,2042-12-29,Regular,Active
CUST08147,2021-01-08,2968.87,Paid,Net Banking,2021-01-13,Rahul,35,M,Mumbai,TG,2044-04-21,Regular,Active
CUST06090,2021-08-31,7248.83,Paid,Card,2021-09-01,Neha,36,M,Ahmedabad,GJ,2038-09-03,Regular,Active
CUST04132,2021-01-02,6832.25,Late,UPI,2021-01-19,Ankit,49,F,Pune,DL,2033-04-24,Regular,Active
CUST01985,2021-05-19,7109.32,Paid,Net Banking,2021-05-21,Amit,46,M,Delhi,DL,2027-06-08,Regular,Active
CUST04133,2021-01-10,17498.39,Paid,Wallet,2021-01-12,Rahul,28,M,Kolkata,TN,2033-04-25,Premium,Active
CUST07596,2021-07-31,14740.08,Paid,Card,2021-08-03,Pooja,62,M,Mumbai,KA,2042-10-18,Regular,Active
CUST04961,2021-12-23,2697.55,Paid,Wallet,2021-12-28,Raj,52,F,Pune,DL,2035-08-01,Regular,Active
CUST08592,2021-06-21,9209.04,Paid,Card,2021-06-25,Meera,50,F,Bangalore,TG,2045-07-10,Regular,Active
CUST03097,2021-02-19,5527.43,Paid,UPI,2021-02-24,Ankit,44,F,Mumbai,TG,2030-06-24,Regular,Active
CUST05630,2021-02-12,17088.58,Missed,Wallet,,Priya,53,F,Ahmedabad,GJ,2037-05-31,Regular,Active
CUST05858,2021-04-14,18431.77,Paid,Card,2021-04-14,Sneha,19,F,Ahmedabad,MH,2038-01-14,Regular,Active
CUST04782,2021-09-07,680.05,Paid,Card,2021-09-08,Priya,35,M,Bangalore,TG,2035-02-03,Regular,Active
CUST08562,2021-08-10,10638.09,Paid,UPI,2021-08-15,Ankit,18,F,Hyderabad,WB,2045-06-10,Regular,Active
CUST02912,2021-12-25,3067.76,Paid,Wallet,2021-12-29,Ankit,27,F,Bangalore,WB,2029-12-21,Regular,Active
CUST07754,2021-05-14,12363.34,Paid,Net Banking,2021-05-19,Neha,30,F,Hyderabad,TN,2043-03-25,Regular,Active
CUST08586,2021-06-25,9542.92,Paid,UPI,2021-06-29,Rahul,28,F,Mumbai,WB,2045-07-04,Regular,Active
CUST02070,2021-11-15,16270.42,Paid,UPI,2021-11-16,Pooja,21,F,Mumbai,TN,2027-09-01,Regular,Active
CUST08566,2021-12-15,7537.77,Paid,Card,2021-12-15,Rahul,42,F,Hyderabad,TG,2045-06-14,Premium,Active
CUST03483,2021-10-19,5412.59,Late,Card,2021-10-31,Ankit,55,M,Ahmedabad,DL,2031-07-15,Regular,Active
CUST09243,2021-05-24,6049.42,Late,Card,2021-06-08,Amit,19,F,Hyderabad,GJ,2047-04-22,Premium,Active
CUST00042,2021-04-08,15759.81,Paid,Net Banking,2021-04-08,Priya,42,F,Chennai,MH,2022-02-11,Regular,Active
CUST09078,2021-07-15,12150.79,Missed,Card,,Pooja,24,M,Chennai,KA,2046-11-08,Regular,Active
CUST06095,2021-09-10,5387.08,Paid,Wallet,2021-09-15,Rahul,60,F,Kolkata,DL,2038-09-08,Premium,Active
CUST07511,2021-07-06,5290.06,Paid,Card,2021-07-10,Sneha,59,M,Mumbai,TN,2042-07-25,Regular,Active
CUST05938,2021-08-02,11232.69,Paid,Card,2021-08-03,Sneha,61,M,Mumbai,GJ,2038-04-04,Regular,Active
CUST04765,2021-09-24,5456.4,Paid,UPI,2021-09-28,Sneha,55,F,Mumbai,KA,2035-01-17,Regular,Active
CUST09655,2021-08-08,9667.61,Late,UPI,2021-08-18,Priya,46,M,Ahmedabad,MH,2048-06-07,Regular,Active
CUST09001,2021-03-12,14418.14,Paid,Net Banking,2021-03-12,Rahul,31,M,Chennai,GJ,2046-08-23,Premium,Active
CUST06434,2021-06-25,15183.3,Paid,Net Banking,2021-06-25,Pooja,37,F,Pune,DL,2039-08-13,Regular,Active
CUST01056,2021-12-21,6597.1,Paid,UPI,2021-12-21,Vikram,50,M,Delhi,TG,2024-11-21,Regular,Active
CUST03700,2021-10-12,1997.28,Late,Net Banking,2021-10-26,Rahul,64,F,Pune,TG,2032-02-17,Regular,Active
CUST03156,2021-12-26,12813.62,Paid,Net Banking,2021-12-28,Rahul,21,F,Hyderabad,TG,2030-08-22,Regular,Active
CUST02651,2021-07-18,7873.04,Paid,UPI,2021-07-19,Neha,37,M,Pune,WB,2029-04-04,Premium,Active
CUST02751,2021-05-19,3614.7,Paid,Net Banking,2021-05-20,Pooja,62,M,Bangalore,KA,2029-07-13,Premium,Active
CUST03247,2021-12-04,11727.93,Late,UPI,2021-12-15,Sneha,59,M,Bangalore,KA,2030-11-21,Regular,Active
CUST05157,2021-06-29,6745.28,Paid,UPI,2021-06-30,Neha,29,F,Bangalore,WB,2036-02-13,Regular,Active
CUST05366,2021-04-27,4334.36,Paid,Card,2021-04-27,Amit,41,F,Bangalore,KA,2036-09-09,Regular,Active
CUST01477,2021-09-25,17953.25,Paid,Net Banking,2021-09-29,Vikram,46,F,Pune,DL,2026-01-16,Regular,Active
CUST05467,2021-04-10,19681.84,Paid,Net Banking,2021-04-14,Amit,52,M,Bangalore,TG,2036-12-19,Regular,Active
CUST01375,2021-10-04,1655.15,Paid,Net Banking,2021-10-06,Neha,61,F,Hyderabad,MH,2025-10-06,Regular,Active
CUST00120,2021-12-30,10023.82,Paid,Net Banking,2021-12-30,Raj,30,F,Delhi,MH,2022-04-30,Regular,Active
CUST05853,2021-11-15,10657.77,Paid,Card,2021-11-16,Vikram,61,F,Hyderabad,KA,2038-01-09,Regular,Active
CUST04073,2021-01-22,10915.01,Paid,Card,2021-01-24,Raj,57,M,Hyderabad,WB,2033-02-24,Regular,Active
CUST03372,2021-01-25,5685.54,Paid,Net Banking,2021-01-26,Pooja,42,F,Bangalore,TN,2031-03-26,Regular,Active
CUST03007,2021-10-02,3337.54,Paid,Card,2021-10-02,Neha,36,F,Ahmedabad,MH,2030-03-26,Regular,Active
CUST05576,2021-04-05,14067.5,Missed,Wallet,,Sneha,41,M,Delhi,KA,2037-04-07,Regular,Active
CUST06468,2021-04-18,19477.9,Missed,Net Banking,,Amit,18,F,Ahmedabad,MH,2039-09-16,Regular,Active
CUST00586,2021-01-24,7738.01,Paid,UPI,2021-01-29,Sneha,23,F,Kolkata,MH,2023-08-09,Regular,Active
CUST00036,2021-04-21,6738.54,Missed,UPI,,Amit,51,F,Bangalore,MH,2022-02-05,Regular,Active
CUST04972,2021-08-06,3842.18,Paid,Net Banking,2021-08-11,Raj,59,M,Ahmedabad,WB,2035-08-12,Premium,Active
CUST09445,2021-11-13,1657.7,Late,UPI,2021-12-03,Meera,56,F,Bangalore,TN,2047-11-10,Regular,Active
CUST04561,2021-11-13,6401.86,Paid,Wallet,2021-11-14,Ankit,36,F,Pune,DL,2034-06-27,Regular,Active
CUST00531,2021-03-09,12078.32,Late,Net Banking,2021-03-29,Vikram,58,M,Kolkata,KA,2023-06-15,Regular,Active
CUST03700,2021-05-06,8727.05,Late,UPI,2021-05-15,Rahul,64,F,Pune,TG,2032-02-17,Regular,Active
CUST03884,2021-10-16,4638.97,Late,Card,2021-11-05,Rahul,35,M,Pune,TN,2032-08-19,Regular,Active
CUST01076,2021-08-01,12333.62,Paid,UPI,2021-08-01,Pooja,50,F,Hyderabad,GJ,2024-12-11,Regular,Active
CUST07026,2021-12-16,8081.33,Paid,Wallet,2021-12-19,Meera,59,M,Bangalore,MH,2041-03-27,Regular,Active
CUST02721,2021-07-11,1570.17,Paid,Net Banking,2021-07-12,Raj,63,F,Mumbai,MH,2029-06-13,Regular,Active
CUST06030,2021-09-19,16572.25,Paid,UPI,2021-09-22,Vikram,34,F,Kolkata,TG,2038-07-05,Regular,Active
CUST04299,2021-03-12,6621.73,Paid,Net Banking,2021-03-13,Neha,42,F,Kolkata,TN,2033-10-08,Regular,Active
CUST03158,2021-07-15,9224.7,Paid,Net Banking,2021-07-17,Ankit,41,F,Ahmedabad,KA,2030-08-24,Regular,Active
CUST08470,2021-12-21,7646.03,Paid,Wallet,2021-12-25,Ankit,24,M,Mumbai,WB,2045-03-10,Premium,Active
CUST06672,2021-01-02,583.26,Paid,Net Banking,2021-01-03,Ankit,47,F,Kolkata,GJ,2040-04-07,Regular,Active
CUST08698,2021-03-02,5429.28,Paid,Net Banking,2021-03-03,Rahul,55,F,Mumbai,TG,2045-10-24,Regular,Active
CUST01666,2021-01-01,14309.3,Paid,Wallet,2021-01-02,Vikram,49,M,Hyderabad,MH,2026-07-24,Regular,Active
CUST04555,2021-05-03,626.41,Paid,Card,2021-05-04,Neha,62,F,Chennai,MH,2034-06-21,Regular,Active
CUST09591,2021-07-26,10867.22,Paid,Wallet,2021-07-29,Rahul,33,M,Hyderabad,MH,2048-04-04,Regular,Active
CUST08248,2021-11-27,5812.73,Paid,Net Banking,2021-11-29,Ankit,58,F,Ahmedabad,TG,2044-07-31,Regular,Active
CUST04969,2021-03-12,1171.84,Paid,Wallet,2021-03-15,Amit,33,F,Bangalore,TN,2035-08-09,Regular,Active
CUST08133,2021-09-18,4346.51,Paid,Wallet,2021-09-22,Priya,19,F,Kolkata,TN,2044-04-07,Regular,Active
CUST08240,2021-06-15,12607.57,Late,UPI,2021-07-02,Priya,29,F,Bangalore,MH,2044-07-23,Regular,Active
CUST09229,2021-05-21,1704.71,Late,Wallet,2021-05-29,Meera,56,M,Pune,TG,2047-04-08,Regular,Active
CUST09090,2021-10-14,9976.41,Paid,Wallet,2021-10-16,Priya,53,M,Bangalore,KA,2046-11-20,Regular,Active
CUST08357,2021-10-11,7367.11,Paid,Card,2021-10-11,Rahul,31,M,Chennai,GJ,2044-11-17,Regular,Active
CUST04253,2021-06-04,4141.76,Late,UPI,2021-06-18,Neha,35,M,Ahmedabad,GJ,2033-08-23,Regular,Active
CUST08075,2021-09-16,16706.26,Late,UPI,2021-10-04,Amit,63,M,Pune,MH,2044-02-09,Regular,Active
CUST08308,2021-04-15,10768.28,Paid,Card,2021-04-16,Sneha,62,F,Hyderabad,MH,2044-09-29,Premium,Active
CUST06265,2021-07-30,14662.96,Paid,UPI,2021-07-30,Raj,20,M,Chennai,TG,2039-02-25,Regular,Active
CUST01432,2021-10-10,2241.12,Paid,Net Banking,2021-10-15,Rahul,40,F,Delhi,GJ,2025-12-02,Regular,Active
CUST06261,2021-06-27,933.57,Paid,UPI,2021-07-02,Amit,18,F,Mumbai,TN,2039-02-21,Regular,Active
CUST09237,2021-09-16,14317.3,Paid,Net Banking,2021-09-16,Neha,22,F,Hyderabad,MH,2047-04-16,Regular,Active
CUST07175,2021-11-10,19791.31,Missed,Wallet,,Ankit,32,M,Delhi,DL,2041-08-23,Premium,Active
CUST07068,2021-08-12,19234.86,Late,Wallet,2021-09-01,Sneha,55,M,Ahmedabad,TN,2041-05-08,Regular,Active
CUST00370,2021-04-19,17333.73,Paid,UPI,2021-04-19,Vikram,34,M,Bangalore,GJ,2023-01-05,Regular,Active
CUST08836,2021-11-01,12647.97,Paid,UPI,2021-11-01,Meera,22,M,Mumbai,MH,2046-03-11,Regular,Active
CUST04917,2021-09-12,9502.49,Paid,Card,2021-09-14,Rahul,43,F,Mumbai,KA,2035-06-18,Regular,Active
CUST05041,2021-02-22,7456.34,Paid,Card,2021-02-27,Neha,44,M,Delhi,WB,2035-10-20,Regular,Active
CUST02884,2021-09-12,17704.01,Paid,Net Banking,2021-09-17,Ankit,64,M,Kolkata,TN,2029-11-23,Regular,Active
CUST00124,2021-01-12,9799.29,Paid,Card,2021-01-14,Vikram,25,F,Delhi,GJ,2022-05-04,Premium,Active
CUST00301,2021-07-15,939.34,Paid,Wallet,2021-07-19,Amit,34,F,Ahmedabad,WB,2022-10-28,Regular,Active
CUST04176,2021-11-23,5408.69,Missed,Net Banking,,Neha,36,F,Kolkata,KA,2033-06-07,Regular,Active
CUST04409,2021-04-27,10799.14,Paid,Net Banking,2021-04-27,Meera,22,M,Bangalore,TG,2034-01-26,Regular,Active
CUST03722,2021-06-07,12592.28,Paid,Net Banking,2021-06-07,Neha,45,F,Mumbai,GJ,2032-03-10,Regular,Active
CUST08289,2021-07-09,8745.49,Paid,Card,2021-07-13,Meera,36,F,Chennai,TG,2044-09-10,Regular,Active
CUST03452,2021-06-23,18403.58,Paid,UPI,2021-06-28,Rahul,37,M,Delhi,WB,2031-06-14,Premium,Active
CUST00751,2021-11-03,15325.03,Late,Net Banking,2021-11-12,Amit,34,M,Delhi,MH,2024-01-21,Regular,Active
CUST02509,2021-08-09,12555.88,Paid,Net Banking,2021-08-13,Meera,31,F,Mumbai,MH,2028-11-13,Regular,Active
CUST04262,2021-07-18,10914.49,Late,Card,2021-08-02,Sneha,36,F,Ahmedabad,GJ,2033-09-01,Regular,Active
CUST05037,2021-05-20,16439.86,Paid,Card,2021-05-21,Neha,18,M,Kolkata,GJ,2035-10-16,Regular,Active
CUST02173,2021-07-21,10127.66,Paid,Wallet,2021-07-22,Rahul,25,F,Chennai,TG,2027-12-13,Regular,Active
CUST07683,2021-08-24,4890.47,Paid,Card,2021-08-26,Meera,29,M,Chennai,GJ,2043-01-13,Premium,Active
CUST09869,2021-12-08,13737.42,Paid,Wallet,2021-12-13,Pooja,26,F,Bangalore,WB,2049-01-07,Regular,Active
CUST06121,2021-01-07,4460.53,Missed,Card,,Ankit,38,M,Chennai,WB,2038-10-04,Premium,Active
CUST06363,2021-06-22,16143.6,Paid,Net Banking,2021-06-26,Ankit,22,F,Bangalore,MH,2039-06-03,Regular,Active
CUST00197,2021-10-07,13457.15,Late,Card,2021-10-19,Amit,43,F,Ahmedabad,GJ,2022-07-16,Regular,Active
CUST04397,2021-04-23,5798.03,Missed,UPI,,Neha,53,F,Mumbai,MH,2034-01-14,Regular,Active
CUST07787,2021-12-11,748.72,Paid,Wallet,2021-12-15,Pooja,43,F,Bangalore,DL,2043-04-27,Regular,Active
CUST06911,2021-08-01,5288.5,Paid,UPI,2021-08-03,Sneha,36,M,Pune,MH,2040-12-02,Regular,Active
CUST06700,2021-04-27,5531.14,Paid,Card,2021-04-30,Rahul,37,F,Bangalore,WB,2040-05-05,Regular,Active
CUST04262,2021-11-01,10152.55,Paid,Wallet,2021-11-03,Sneha,36,F,Ahmedabad,GJ,2033-09-01,Regular,Active
CUST09098,2021-02-27,13786.26,Paid,Card,2021-03-02,Vikram,31,F,Kolkata,WB,2046-11-28,Regular,Active
CUST01048,2021-02-20,4337.31,Paid,Wallet,2021-02-23,Vikram,29,M,Mumbai,TG,2024-11-13,Premium,Active
CUST07793,2021-05-18,11057.92,Paid,UPI,2021-05-20,Sneha,58,M,Hyderabad,WB,2043-05-03,Regular,Active
CUST09566,2021-09-25,8087.5,Missed,Card,,Ankit,45,M,Kolkata,MH,2048-03-10,Regular,Active
CUST07946,2021-01-18,587.13,Paid,Wallet,2021-01-23,Amit,44,F,Hyderabad,GJ,2043-10-03,Regular,Active
CUST02792,2021-06-10,9773.0,Late,Net Banking,2021-06-20,Raj,57,F,Bangalore,MH,2029-08-23,Regular,Active
CUST09063,2021-12-05,13049.53,Paid,Wallet,2021-12-07,Raj,43,M,Bangalore,DL,2046-10-24,Regular,Active
CUST00555,2021-07-26,15495.21,Paid,UPI,2021-07-28,Sneha,47,F,Ahmedabad,GJ,2023-07-09,Regular,Active
CUST07431,2021-06-26,9271.78,Paid,Card,2021-06-30,Neha,38,M,Pune,WB,2042-05-06,Regular,Active
CUST09708,2021-03-26,12859.13,Paid,Net Banking,2021-03-28,Sneha,58,F,Kolkata,KA,2048-07-30,Regular,Active
CUST05470,2021-12-03,1526.62,Missed,Net Banking,,Vikram,31,F,Kolkata,MH,2036-12-22,Regular,Active
