CustomerID,TicketDate,IssueType,ResolutionTime,SatisfactionScore,Name,Age,Gender,City,States,JointDate,CustomerType,Status
CUST07670,2021-03-02,Payment Issue,6,4,Sneha,51,M,Kolkata,TN,2042-12-31,Regular,Active
CUST03015,2021-02-27,Payment Issue,5,2,Rahul,55,M,Kolkata,MH,2030-04-03,Regular,Active
CUST05359,2021-03-03,Payment Issue,14,1,Neha,34,F,Mumbai,DL,2036-09-02,Regular,Active
CUST00541,2021-07-23,Other,14,2,Sneha,38,F,Chennai,DL,2023-06-25,Premium,Active
CUST00947,2021-10-31,Payment Issue,12,1,Rahul,20,F,Hyderabad,DL,2024-08-04,Regular,Active
CUST05569,2021-02-17,Login Issue,13,3,Amit,40,M,Kolkata,TN,2037-03-31,Regular,Active
CUST05994,2021-11-08,Service Down,3,5,Vikram,43,F,Bangalore,TG,2038-05-30,Regular,Active
CUST01313,2021-12-27,Other,5,4,Vikram,64,M,Bangalore,TN,2025-08-05,Regular,Active
CUST01348,2021-02-05,Other,2,2,Vikram,38,M,Kolkata,MH,2025-09-09,Regular,Active
CUST06362,2021-01-29,Login Issue,7,3,Pooja,32,M,Hyderabad,DL,2039-06-02,Regular,Active
CUST09114,2021-05-18,Other,8,5,Sneha,63,F,Bangalore,TG,2046-12-14,Regular,Active
CUST01529,2021-12-29,Login Issue,8,4,Priya,24,F,Mumbai,MH,2026-03-09,Premium,Active
CUST04940,2021-07-26,Other,4,3,Pooja,59,F,Hyderabad,TG,2035-07-11,Regular,Active
CUST09170,2021-02-16,Payment Issue,7,3,Neha,36,M,Ahmedabad,MH,2047-02-08,Regular,Active
CUST04751,2021-11-21,Login Issue,7,3,Pooja,34,F,Chennai,GJ,2035-01-03,Premium,Active
CUST04454,2021-07-25,Account Blocked,9,4,Sneha,64,F,Mumbai,TN,2034-03-12,Premium,Active
CUST06630,2021-05-04,Payment Issue,8,1,Vikram,22,F,Kolkata,TN,2040-02-25,Regular,Active
CUST06928,2021-01-12,Account Blocked,9,3,Raj,31,M,Delhi,TG,2040-12-19,Premium,Active
CUST06910,2021-12-18,Payment Issue,12,5,Priya,45,M,Mumbai,DL,2040-12-01,Premium,Active
CUST07056,2021-07-06,Other,12,1,Pooja,24,M,Hyderabad,TN,2041-04-26,Regular,Active
CUST06523,2021-01-03,Service Down,3,1,Neha,40,F,Bangalore,KA,2039-11-10,Regular,Active
CUST03354,2021-10-30,Account Blocked,4,2,Vikram,44,M,Bangalore,DL,2031-03-08,Regular,Active
CUST03100,2021-03-04,Login Issue,2,5,Vikram,27,F,Bangalore,DL,2030-06-27,Regular,Active
CUST05525,2021-01-30,Payment Issue,13,5,Priya,49,M,Mumbai,TN,2037-02-15,Regular,Active
CUST03398,2021-08-22,Account Blocked,4,1,Sneha,32,M,Mumbai,MH,2031-04-21,Regular,Active
CUST07651,2021-08-20,Login Issue,2,3,Meera,45,F,Bangalore,KA,2042-12-12,Regular,Active
CUST09653,2021-02-15,Service Down,4,3,Rahul,31,F,Mumbai,TG,2048-06-05,Regular,Active
CUST03968,2021-05-17,Login Issue,13,5,Priya,25,F,Delhi,TG,2032-11-11,Regular,Active
CUST04096,2021-02-05,Other,14,4,Rahul,33,M,Delhi,DL,2033-03-19,Regular,Active
CUST09142,2021-11-19,Other,5,1,Amit,55,F,Hyderabad,TG,2047-01-11,Regular,Active
CUST01136,2021-12-16,Service Down,14,5,Vikram,55,M,Ahmedabad,DL,2025-02-09,Regular,Active
CUST09971,2021-10-25,Account Blocked,13,4,Ankit,45,M,Ahmedabad,MH,2049-04-19,Regular,Active
CUST07184,2021-02-22,Payment Issue,5,3,Rahul,41,F,Delhi,TN,2041-09-01,Regular,Active
CUST00567,2021-11-28,Account Blocked,13,3,Meera,25,M,Delhi,WB,2023-07-21,Regular,Active
CUST01108,2021-11-21,Login Issue,14,1,Vikram,60,F,Pune,TN,2025-01-12,Regular,Active
CUST03162,2021-09-18,Payment Issue,1,3,Rahul,41,F,Chennai,TG,2030-08-28,Regular,Active
CUST07136,2021-07-05,Account Blocked,10,3,Rahul,47,F,Bangalore,MH,2041-07-15,Premium,Active
CUST07561,2021-01-12,Login Issue,14,2,Priya,27,F,Hyderabad,MH,2042-09-13,Regular,Active
CUST07445,2021-10-13,Account Blocked,8,3,Ankit,48,F,Bangalore,TG,2042-05-20,Premium,Active
CUST07292,2021-11-27,Service Down,10,5,Meera,47,M,Chennai,KA,2041-12-18,Regular,Active
CUST08410,2021-10-06,Other,5,5,Rahul,41,F,Kolkata,GJ,2045-01-09,Regular,Active
CUST07758,2021-04-14,Account Blocked,3,5,Rahul,39,F,Bangalore,KA,2043-03-29,Regular,Active
CUST01018,2021-03-20,Service Down,5,2,Vikram,30,M,Pune,KA,2024-10-14,Regular,Active
CUST01610,2021-03-06,Login Issue,12,3,Meera,18,M,Pune,GJ,2026-05-29,Regular,Active
CUST04202,2021-02-19,Other,8,1,Raj,24,F,Pune,TN,2033-07-03,Regular,Active
CUST00770,2021-04-15,Other,6,4,Ankit,38,M,Bangalore,MH,2024-02-09,Premium,Active
CUST01328,2021-10-07,Service Down,13,3,Meera,55,M,Ahmedabad,GJ,2025-08-20,Regular,Active
CUST06667,2021-07-11,Payment Issue,3,5,Amit,58,M,Chennai,MH,2040-04-02,Regular,Active
CUST00324,2021-09-15,Payment Issue,4,3,Meera,63,M,Ahmedabad,GJ,2022-11-20,Regular,Active
CUST09002,2021-12-27,Other,8,5,Rahul,31,M,Delhi,GJ,2046-08-24,Premium,Active
CUST00351,2021-03-02,Login Issue,8,4,Vikram,43,F,Hyderabad,GJ,2022-12-17,Regular,Active
CUST05190,2021-03-17,Login Issue,5,1,Sneha,62,M,Mumbai,WB,2036-03-17,Premium,Active
CUST09738,2021-07-17,Payment Issue,5,2,Raj,33,F,Kolkata,GJ,2048-08-29,Regular,Active
CUST05484,2021-09-23,Login Issue,1,5,Ankit,37,F,Kolkata,WB,2037-01-05,Regular,Active
CUST03945,2021-02-19,Login Issue,9,1,Raj,34,F,Pune,MH,2032-10-19,Premium,Active
CUST06376,2021-08-08,Payment Issue,9,2,Vikram,39,F,Kolkata,DL,2039-06-16,Regular,Active
CUST02728,2021-11-05,Other,14,3,Amit,33,M,Ahmedabad,WB,2029-06-20,Regular,Active
CUST05913,2021-03-01,Account Blocked,6,5,Neha,59,M,Bangalore,MH,2038-03-10,Regular,Active
CUST00898,2021-07-11,Payment Issue,6,5,Pooja,40,M,Ahmedabad,DL,2024-06-16,Regular,Active
CUST05667,2021-06-01,Service Down,7,2,Raj,32,M,Bangalore,MH,2037-07-07,Regular,Active
CUST00400,2021-07-01,Payment Issue,5,1,Pooja,56,M,Hyderabad,WB,2023-02-04,Regular,Active
CUST01657,2021-03-17,Account Blocked,1,1,Sneha,36,M,Ahmedabad,KA,2026-07-15,Regular,Active
CUST07867,2021-08-12,Other,2,3,Vikram,62,F,Kolkata,WB,2043-07-16,Premium,Active
CUST00489,2021-05-10,Other,3,1,Neha,38,M,Ahmedabad,DL,2023-05-04,Regular,Active
CUST08075,2021-06-05,Account Blocked,1,4,Amit,63,M,Pune,MH,2044-02-09,Regular,Active
CUST07612,2021-02-20,Account Blocked,14,3,Raj,23,F,Kolkata,TG,2042-11-03,Regular,Active
CUST02805,2021-06-13,Login Issue,14,1,Raj,33,M,Ahmedabad,MH,2029-09-05,Regular,Active
CUST02451,2021-03-30,Account Blocked,9,2,Priya,59,M,Pune,TG,2028-09-16,Regular,Active
CUST08246,2021-09-22,Account Blocked,8,4,Meera,38,M,Hyderabad,MH,2044-07-29,Regular,Active
CUST05410,2021-07-06,Other,13,5,Amit,20,F,Chennai,DL,2036-10-23,Regular,Active
CUST00033,2021-06-01,Login Issue,13,5,Amit,19,F,Pune,DL,2022-02-02,Regular,Active
CUST09733,2021-09-12,Service Down,7,5,Ankit,38,F,Kolkata,MH,2048-08-24,Regular,Active
CUST08763,2021-07-10,Service Down,4,4,Pooja,58,F,Ahmedabad,TG,2045-12-28,Premium,Active
CUST08470,2021-05-31,Payment Issue,4,3,Ankit,24,M,Mumbai,WB,2045-03-10,Premium,Active
CUST01149,2021-07-02,Login Issue,3,3,Ankit,38,F,Pune,DL,2025-02-22,Regular,Active
CUST01448,2021-01-06,Account Blocked,6,4,Amit,18,M,Bangalore,MH,2025-12-18,Regular,Active
CUST00888,2021-01-28,Service Down,8,3,Meera,54,F,Kolkata,MH,2024-06-06,Regular,Active
CUST00170,2021-09-30,Login Issue,9,2,Priya,33,F,Kolkata,MH,2022-06-19,Regular,Active
CUST05281,2021-10-22,Login Issue,14,5,Meera,44,M,Bangalore,DL,2036-06-16,Regular,Active
CUST02805,2021-10-15,Payment Issue,3,4,Raj,33,M,Ahmedabad,MH,2029-09-05,Regular,Active
CUST02623,2021-08-03,Payment Issue,6,1,Vikram,52,F,Hyderabad,WB,2029-03-07,Regular,Active
CUST07900,2021-12-07,Payment Issue,12,2,Ankit,29,M,Kolkata,MH,2043-08-18,Regular,Active
CUST09983,2021-12-06,Service Down,3,1,Sneha,41,M,Bangalore,DL,2049-05-01,Premium,Active
CUST08994,2021-08-05,Other,7,4,Rahul,54,F,Kolkata,MH,2046-08-16,Regular,Active
CUST04996,2021-11-05,Account Blocked,12,5,Vikram,53,F,Pune,DL,2035-09-05,Regular,Active
CUST08433,2021-08-19,Other,5,2,Vikram,49,M,Hyderabad,KA,2045-02-01,Regular,Active
CUST04600,2021-08-27,Other,5,5,Ankit,22,F,Mumbai,WB,2034-08-05,Regular,Active
CUST06069,2021-09-01,Account Blocked,13,2,Rahul,59,F,Kolkata,DL,2038-08-13,Premium,Active
CUST05655,2021-10-13,Service Down,13,4,Vikram,22,M,Pune,TN,2037-06-25,Regular,Active
CUST02497,2021-10-08,Account Blocked,14,5,Rahul,20,M,Delhi,DL,2028-11-01,Regular,Active
CUST02018,2021-08-17,Service Down,14,4,Neha,42,F,Bangalore,TN,2027-07-11,Regular,Active
CUST04872,2021-08-26,Payment Issue,6,2,Vikram,31,F,Ahmedabad,MH,2035-05-04,Regular,Active
CUST06940,2021-01-17,Login Issue,7,2,Sneha,29,F,Mumbai,TN,2040-12-31,Premium,Active
CUST01879,2021-01-20,Other,7,4,Rahul,32,F,Delhi,KA,2027-02-22,Regular,Active
CUST08328,2021-04-08,Payment Issue,5,5,Sneha,61,M,Chennai,KA,2044-10-19,Regular,Active
CUST03292,2021-08-01,Service Down,11,4,Meera,64,M,Chennai,KA,2031-01-05,Regular,Active
CUST04370,2021-11-22,Other,6,1,Priya,53,M,Chennai,MH,2033-12-18,Premium,Active
CUST06397,2021-11-13,Other,14,5,Pooja,51,F,Bangalore,MH,2039-07-07,Regular,Active
CUST03941,2021-05-11,Other,10,5,Meera,26,F,Hyderabad,GJ,2032-10-15,Regular,Active
CUST04981,2021-06-24,Account Blocked,12,4,Vikram,46,F,Kolkata,TN,2035-08-21,Regular,Active
CUST01182,2021-06-23,Other,14,2,Raj,52,F,Chennai,KA,2025-03-27,Premium,Active
CUST02918,2021-04-29,Payment Issue,2,4,Meera,54,F,Ahmedabad,GJ,2029-12-27,Premium,Active
CUST08254,2021-10-25,Account Blocked,1,2,Amit,24,M,Chennai,GJ,2044-08-06,Regular,Active
CUST00099,2021-04-03,Payment Issue,13,4,Raj,55,F,Kolkata,TG,2022-04-09,Premium,Active
CUST07636,2021-08-18,Other,12,1,Rahul,44,F,Mumbai,WB,2042-11-27,Regular,Active
CUST01489,2021-10-23,Service Down,13,1,Ankit,54,M,Chennai,TN,2026-01-28,Regular,Active
CUST04151,2021-11-22,Payment Issue,12,1,Ankit,54,M,Chennai,MH,2033-05-13,Premium,Active
CUST09889,2021-11-22,Login Issue,1,3,Neha,25,M,Chennai,MH,2049-01-27,Regular,Active
CUST08752,2021-09-20,Service Down,10,2,Ankit,23,F,Hyderabad,GJ,2045-12-17,Regular,Active
CUST04760,2021-07-24,Login Issue,12,4,Meera,45,M,Kolkata,DL,2035-01-12,Regular,Active
CUST00176,2021-06-09,Service Down,8,2,Ankit,23,F,Bangalore,MH,2022-06-25,Regular,Active
CUST09892,2021-02-27,Payment Issue,5,2,Sneha,64,M,Kolkata,TN,2049-01-30,Regular,Active
CUST06861,2021-03-30,Payment Issue,13,5,Neha,46,M,Ahmedabad,TN,2040-10-13,Regular,Active
CUST01316,2021-02-23,Other,6,1,Vikram,48,F,Kolkata,TG,2025-08-08,Regular,Active
CUST07491,2021-05-04,Payment Issue,4,3,Priya,62,M,Hyderabad,GJ,2042-07-05,Premium,Active
CUST00902,2021-01-24,Service Down,12,1,Ankit,61,F,Delhi,GJ,2024-06-20,Regular,Active
CUST08882,2021-12-19,Payment Issue,13,1,Pooja,39,F,Mumbai,TG,2046-04-26,Regular,Active
CUST07669,2021-10-05,Payment Issue,3,4,Neha,23,F,Mumbai,WB,2042-12-30,Regular,Active
CUST08528,2021-05-30,Other,5,3,Amit,19,M,Kolkata,TN,2045-05-07,Regular,Active
CUST09188,2021-06-19,Other,12,4,Pooja,57,M,Mumbai,KA,2047-02-26,Regular,Active
CUST01310,2021-02-24,Other,2,3,Rahul,56,F,Bangalore,MH,2025-08-02,Premium,Active
CUST01717,2021-08-21,Account Blocked,2,5,Ankit,22,F,Ahmedabad,GJ,2026-09-13,Regular,Active
CUST08016,2021-10-05,Other,5,5,Raj,35,F,Chennai,TN,2043-12-12,Regular,Active
CUST08481,2021-12-03,Service Down,3,1,Raj,34,M,Kolkata,MH,2045-03-21,Regular,Active
CUST09814,2021-12-03,Account Blocked,2,2,Pooja,25,F,Pune,MH,2048-11-13,Regular,Active
CUST05053,2021-09-28,Login Issue,4,3,Rahul,63,F,Delhi,DL,2035-11-01,Premium,Active
CUST08788,2021-03-07,Account Blocked,12,3,Priya,30,M,Pune,WB,2046-01-22,Regular,Active
CUST07106,2021-07-29,Service Down,11,5,Meera,45,M,Mumbai,DL,2041-06-15,Regular,Active
CUST01623,2021-12-19,Payment Issue,9,1,Priya,57,M,Delhi,DL,2026-06-11,Regular,Active
CUST01286,2021-08-05,Service Down,1,3,Ankit,36,F,Ahmedabad,TN,2025-07-09,Regular,Active
CUST00257,2021-06-24,Account Blocked,10,2,Raj,23,F,Pune,MH,2022-09-14,Regular,Active
CUST01194,2021-09-22,Service Down,1,1,Meera,37,F,Kolkata,WB,2025-04-08,Regular,Active
CUST02096,2021-11-11,Service Down,7,3,Ankit,20,F,Pune,TG,2027-09-27,Regular,Active
CUST07486,2021-09-21,Account Blocked,14,1,Ankit,59,M,Hyderabad,MH,2042-06-30,Premium,Active
CUST04176,2021-07-31,Account Blocked,7,3,Neha,36,F,Kolkata,KA,2033-06-07,Regular,Active
CUST07444,2021-06-09,Service Down,4,4,Vikram,53,F,Bangalore,DL,2042-05-19,Regular,Active
CUST07234,2021-08-01,Login Issue,14,3,Vikram,61,M,Bangalore,MH,2041-10-21,Regular,Active
CUST04839,2021-08-09,Login Issue,14,4,Rahul,63,F,Delhi,TN,2035-04-01,Regular,Active
CUST07125,2021-05-26,Other,6,2,Amit,64,F,Bangalore,TG,2041-07-04,Premium,Active
CUST08941,2021-12-04,Other,9,5,Pooja,30,M,Hyderabad,MH,2046-06-24,Regular,Active
CUST00828,2021-01-14,Service Down,1,4,Pooja,32,F,Bangalore,TG,2024-04-07,Regular,Active
CUST05679,2021-10-22,Service Down,10,2,Ankit,62,F,Bangalore,DL,2037-07-19,Regular,Active
CUST00242,2021-10-30,Payment Issue,5,4,Rahul,59,M,Chennai,MH,2022-08-30,Regular,Active
CUST09122,2021-02-28,Service Down,4,2,Priya,36,F,Pune,GJ,2046-12-22,Regular,Active
CUST05097,2021-08-09,Other,12,3,Ankit,57,F,Delhi,TG,2035-12-15,Regular,Active
CUST01828,2021-02-04,Service Down,1,2,Meera,37,F,Mumbai,TN,2027-01-02,Regular,Active
CUST01188,2021-11-10,Other,11,2,Priya,34,M,Hyderabad,MH,2025-04-02,Regular,Active
CUST09259,2021-06-21,Other,4,2,Sneha,47,F,Chennai,TN,2047-05-08,Regular,Active
CUST08463,2021-12-07,Login Issue,3,3,Rahul,48,F,Chennai,TN,2045-03-03,Premium,Active
CUST08785,2021-01-02,Login Issue,5,2,Sneha,25,M,Pune,DL,2046-01-19,Regular,Active
CUST03680,2021-08-05,Account Blocked,10,3,Pooja,29,F,Kolkata,GJ,2032-01-28,Premium,Active
CUST01280,2021-08-21,Service Down,2,2,Vikram,41,M,Kolkata,TN,2025-07-03,Regular,Active
CUST04079,2021-08-11,Login Issue,12,5,Vikram,24,M,Delhi,DL,2033-03-02,Regular,Active
CUST08461,2021-01-25,Account Blocked,6,4,Amit,59,F,Bangalore,DL,2045-03-01,Regular,Active
CUST01149,2021-08-17,Login Issue,11,1,Ankit,38,F,Pune,DL,2025-02-22,Regular,Active
CUST07028,2021-07-07,Account Blocked,7,4,Amit,47,F,Pune,DL,2041-03-29,Premium,Active
CUST05161,2021-10-27,Login Issue,4,3,Neha,31,F,Bangalore,TN,2036-02-17,Premium,Active
CUST03467,2021-05-04,Login Issue,5,1,Sneha,31,F,Chennai,KA,2031-06-29,Regular,Active
CUST00335,2021-06-21,Service Down,8,3,Meera,46,M,Ahmedabad,DL,2022-12-01,Regular,Active
CUST08613,2021-04-19,Login Issue,2,5,Amit,18,F,Kolkata,DL,2045-07-31,Regular,Active
CUST08299,2021-07-21,Login Issue,13,2,Amit,41,F,Delhi,TG,2044-09-20,Premium,Active
CUST01199,2021-10-01,Service Down,1,4,Ankit,46,M,Delhi,TG,2025-04-13,Regular,Active
CUST03667,2021-07-09,Login Issue,9,5,Pooja,45,M,Hyderabad,KA,2032-01-15,Premium,Active
CUST00943,2021-10-11,Other,8,4,Pooja,62,F,Ahmedabad,GJ,2024-07-31,Premium,Active
CUST05899,2021-01-18,Other,5,5,Sneha,39,M,Hyderabad,MH,2038-02-24,Regular,Active
CUST03299,2021-05-09,Payment Issue,10,4,Priya,18,M,Ahmedabad,TN,2031-01-12,Regular,Active
CUST09829,2021-08-02,Account Blocked,2,4,Raj,18,M,Chennai,GJ,2048-11-28,Regular,Active
CUST08922,2021-09-23,Login Issue,7,2,Raj,59,F,Bangalore,TG,2046-06-05,Regular,Active
CUST02295,2021-12-08,Login Issue,1,2,Pooja,46,F,Pune,KA,2028-04-13,Regular,Active
CUST01717,2021-08-30,Login Issue,13,3,Ankit,22,F,Ahmedabad,GJ,2026-09-13,Regular,Active
CUST06313,2021-10-17,Login Issue,9,2,Raj,52,F,Ahmedabad,KA,2039-04-14,Regular,Active
CUST08614,2021-05-28,Other,3,5,Priya,55,F,Delhi,TG,2045-08-01,Regular,Active
CUST08952,2021-08-18,Payment Issue,5,5,Priya,27,F,Pune,WB,2046-07-05,Premium,Active
CUST02385,2021-12-23,Payment Issue,2,2,Ankit,51,M,Chennai,MH,2028-07-12,Regular,Active
CUST04330,2021-01-25,Account Blocked,10,1,Vikram,46,M,Kolkata,WB,2033-11-08,Regular,Active
CUST01465,2021-05-02,Other,6,4,Ankit,33,F,Kolkata,GJ,2026-01-04,Regular,Active
CUST00358,2021-01-01,Login Issue,7,1,Meera,32,M,Chennai,GJ,2022-12-24,Regular,Active
CUST09487,2021-08-01,Other,3,3,Priya,20,M,Ahmedabad,TG,2047-12-22,Regular,Active
CUST00292,2021-01-31,Other,8,2,Rahul,46,M,Kolkata,TN,2022-10-19,Regular,Active
CUST04130,2021-12-23,Login Issue,2,5,Amit,43,F,Bangalore,TN,2033-04-22,Premium,Active
CUST05893,2021-03-28,Login Issue,3,2,Amit,30,F,Bangalore,TG,2038-02-18,Regular,Active
CUST09997,2021-04-02,Other,11,4,Meera,21,M,Pune,MH,2049-05-15,Regular,Active
CUST06423,2021-08-26,Account Blocked,14,3,Amit,36,M,Mumbai,TG,2039-08-02,Regular,Active
CUST06750,2021-12-31,Account Blocked,11,3,Neha,60,M,Mumbai,DL,2040-06-24,Regular,Active
CUST05977,2021-06-18,Other,5,2,Rahul,60,F,Chennai,MH,2038-05-13,Regular,Active
CUST02517,2021-05-20,Login Issue,12,5,Raj,57,F,Delhi,KA,2028-11-21,Regular,Active
CUST03995,2021-12-10,Account Blocked,2,2,Priya,51,M,Delhi,DL,2032-12-08,Regular,Active
CUST00483,2021-12-20,Payment Issue,14,1,Amit,54,F,Chennai,TG,2023-04-28,Regular,Active
CUST00973,2021-11-19,Payment Issue,6,3,Sneha,51,F,Mumbai,WB,2024-08-30,Regular,Active
CUST03463,2021-12-21,Service Down,6,5,Amit,41,M,Ahmedabad,WB,2031-06-25,Regular,Active
CUST05753,2021-02-15,Payment Issue,4,1,Neha,24,F,Pune,GJ,2037-10-01,Regular,Active
CUST09000,2021-01-11,Other,1,3,Pooja,34,F,Bangalore,KA,2046-08-22,Regular,Active
CUST02812,2021-12-02,Account Blocked,12,5,Neha,58,F,Kolkata,MH,2029-09-12,Regular,Active
CUST07963,2021-03-31,Payment Issue,3,1,Ankit,39,F,Chennai,KA,2043-10-20,Regular,Active
CUST04798,2021-12-15,Login Issue,5,5,Ankit,23,M,Mumbai,DL,2035-02-19,Regular,Active
CUST09331,2021-07-13,Login Issue,6,1,Ankit,49,F,Hyderabad,GJ,2047-07-19,Regular,Active
CUST04679,2021-12-23,Payment Issue,9,2,Sneha,55,F,Mumbai,MH,2034-10-23,Regular,Active
CUST06400,2021-04-22,Login Issue,4,5,Meera,48,M,Kolkata,KA,2039-07-10,Regular,Active
CUST03053,2021-12-21,Account Blocked,3,4,Priya,39,F,Delhi,TG,2030-05-11,Regular,Active
CUST07570,2021-07-30,Service Down,2,4,Pooja,62,M,Bangalore,KA,2042-09-22,Regular,Active
CUST00383,2021-09-17,Payment Issue,1,3,Rahul,45,M,Kolkata,TN,2023-01-18,Regular,Active
CUST00525,2021-01-24,Payment Issue,13,2,Vikram,27,F,Pune,MH,2023-06-09,Regular,Active
CUST06934,2021-09-07,Service Down,8,3,Ankit,59,F,Bangalore,KA,2040-12-25,Premium,Active
CUST01407,2021-04-04,Account Blocked,5,3,Ankit,39,M,Pune,GJ,2025-11-07,Regular,Active
CUST05054,2021-06-02,Other,6,1,Meera,23,M,Ahmedabad,KA,2035-11-02,Regular,Active
CUST07701,2021-11-22,Payment Issue,7,5,Neha,49,M,Pune,TN,2043-01-31,Premium,Active
CUST03427,2021-11-14,Login Issue,3,3,Sneha,31,F,Mumbai,MH,2031-05-20,Premium,Active
CUST08260,2021-03-08,Login Issue,1,5,Sneha,29,M,Bangalore,DL,2044-08-12,Premium,Active
CUST05351,2021-02-23,Other,8,1,Ankit,33,M,Bangalore,MH,2036-08-25,Regular,Active
CUST03584,2021-03-03,Service Down,2,5,Ankit,52,F,Kolkata,KA,2031-10-24,Regular,Active
CUST07584,2021-11-10,Account Blocked,10,2,Raj,22,F,Pune,GJ,2042-10-06,Regular,Active
CUST07639,2021-08-01,Login Issue,5,4,Priya,58,F,Kolkata,TN,2042-11-30,Regular,Active
CUST09602,2021-08-22,Login Issue,12,5,Amit,51,M,Hyderabad,WB,2048-04-15,Regular,Active
CUST09703,2021-10-09,Account Blocked,9,2,Vikram,30,M,Pune,WB,2048-07-25,Regular,Active
CUST03480,2021-09-05,Payment Issue,9,1,Pooja,43,F,Mumbai,MH,2031-07-12,Regular,Active
CUST03791,2021-04-23,Account Blocked,14,5,Raj,30,M,Kolkata,KA,2032-05-18,Regular,Active
CUST00561,2021-10-26,Service Down,5,2,Neha,59,M,Chennai,GJ,2023-07-15,Premium,Active
CUST03307,2021-08-15,Account Blocked,6,1,Rahul,61,M,Kolkata,MH,2031-01-20,Regular,Active
CUST06983,2021-09-17,Account Blocked,7,2,Ankit,63,F,Ahmedabad,MH,2041-02-12,Regular,Active
CUST00092,2021-07-14,Payment Issue,11,5,Ankit,42,M,Chennai,TG,2022-04-02,Regular,Active
CUST03029,2021-11-20,Login Issue,8,2,Amit,45,F,Kolkata,WB,2030-04-17,Premium,Active
CUST07107,2021-02-02,Account Blocked,7,4,Sneha,20,F,Kolkata,GJ,2041-06-16,Premium,Active
CUST05840,2021-02-25,Login Issue,9,5,Rahul,49,F,Delhi,KA,2037-12-27,Regular,Active
CUST06359,2021-06-16,Payment Issue,1,2,Amit,47,M,Hyderabad,DL,2039-05-30,Regular,Active
CUST06876,2021-12-06,Payment Issue,10,5,Sneha,52,M,Hyderabad,GJ,2040-10-28,Regular,Active
CUST07836,2021-01-13,Other,4,3,Meera,51,F,Ahmedabad,MH,2043-06-15,Regular,Active
CUST08677,2021-10-11,Account Blocked,9,4,Rahul,38,M,Hyderabad,TN,2045-10-03,Premium,Active
CUST00895,2021-11-07,Other,9,2,Raj,43,F,Pune,WB,2024-06-13,Regular,Active
CUST05382,2021-10-18,Other,7,2,Meera,21,M,Bangalore,WB,2036-09-25,Regular,Active
CUST05586,2021-11-22,Payment Issue,3,3,Vikram,31,M,Bangalore,MH,2037-04-17,Premium,Active
CUST06600,2021-03-13,Payment Issue,7,3,Amit,32,M,Kolkata,TG,2040-01-26,Premium,Active
CUST01199,2021-04-02,Payment Issue,6,3,Ankit,46,M,Delhi,TG,2025-04-13,Regular,Active
CUST09819,2021-01-07,Other,3,5,Priya,63,M,Chennai,GJ,2048-11-18,Regular,Active
CUST04934,2021-05-14,Account Blocked,2,2,Rahul,20,F,Kolkata,MH,2035-07-05,Regular,Active
CUST02345,2021-09-25,Service Down,13,2,Vikram,44,F,Kolkata,GJ,2028-06-02,Premium,Active
CUST02680,2021-10-06,Payment Issue,6,4,Sneha,21,F,Pune,TN,2029-05-03,Regular,Active
CUST08692,2021-06-25,Service Down,11,1,Rahul,31,M,Ahmedabad,MH,2045-10-18,Regular,Active
CUST09311,2021-07-21,Other,10,1,Rahul,39,M,Ahmedabad,TG,2047-06-29,Regular,Active
CUST06074,2021-08-18,Login Issue,11,4,Raj,53,F,Pune,KA,2038-08-18,Regular,Active
CUST05553,2021-10-31,Account Blocked,8,3,Ankit,34,F,Delhi,TN,2037-03-15,Regular,Active
CUST08849,2021-04-11,Account Blocked,6,1,Rahul,20,M,Chennai,TG,2046-03-24,Regular,Active
CUST09098,2021-01-27,Account Blocked,2,3,Vikram,31,F,Kolkata,WB,2046-11-28,Regular,Active
CUST07550,2021-09-25,Login Issue,1,1,Rahul,51,F,Kolkata,WB,2042-09-02,Premium,Active
CUST07606,2021-11-07,Other,3,1,Meera,60,M,Bangalore,MH,2042-10-28,Premium,Active
CUST02259,2021-05-15,Service Down,1,4,Sneha,40,F,Chennai,WB,2028-03-08,Regular,Active
CUST07428,2021-11-23,Payment Issue,7,4,Amit,41,F,Pune,TN,2042-05-03,Regular,Active
CUST09871,2021-10-02,Login Issue,10,5,Sneha,56,F,Ahmedabad,WB,2049-01-09,Regular,Active
CUST01953,2021-07-13,Payment Issue,9,1,Raj,59,M,Pune,WB,2027-05-07,Regular,Active
CUST02861,2021-05-19,Payment Issue,13,1,Rahul,43,M,Mumbai,TG,2029-10-31,Regular,Active
CUST01903,2021-10-13,Other,4,3,Amit,53,F,Delhi,KA,2027-03-18,Regular,Active
CUST05626,2021-03-10,Account Blocked,2,2,Rahul,48,F,Pune,DL,2037-05-27,Regular,Active
CUST04046,2021-04-16,Login Issue,9,3,Raj,50,M,Kolkata,TN,2033-01-28,Regular,Active
CUST00632,2021-04-05,Service Down,2,3,Amit,53,F,Pune,WB,2023-09-24,Premium,Active
CUST09512,2021-01-09,Other,13,1,Neha,63,F,Kolkata,MH,2048-01-16,Regular,Active
CUST03599,2021-06-27,Login Issue,1,4,Priya,42,M,Hyderabad,TN,2031-11-08,Regular,Active
CUST02705,2021-06-08,Login Issue,4,1,Ankit,64,F,Chennai,TG,2029-05-28,Premium,Active
CUST02983,2021-05-18,Account Blocked,9,2,Sneha,63,F,Delhi,WB,2030-03-02,Regular,Active
